date,time,origin,destination,total_count
2018-02-2,12:00:00,AM,TN,77
2018-02-2,12:00:00,AM,TP,443
2018-02-2,12:00:00,AM,TS,40
2018-02-2,12:00:00,AM,WC,40
2018-02-2,12:00:00,AM,WD,315
2018-02-2,12:00:00,AM,WI,40
2018-02-2,12:00:00,AM,YS,849
2018-02-2,13:00:00,AM,AM,6454
2018-02-2,13:00:00,AM,BD,244
2018-02-2,13:00:00,AM,BK,96
2018-02-2,13:00:00,AM,BL,40
2018-02-2,13:00:00,AM,BM,278
2018-02-2,13:00:00,AM,BP,65
2018-02-2,13:00:00,AM,BS,1284
2018-02-2,13:00:00,AM,BT,103
2018-02-2,13:00:00,AM,CB,40
2018-02-2,13:00:00,AM,CC,40
2018-02-2,13:00:00,AM,CH,107
2018-02-2,13:00:00,AM,CK,78
2018-02-2,13:00:00,AM,CL,53
2018-02-2,13:00:00,AM,DT,354
2018-02-2,13:00:00,AM,GL,301
2018-02-2,13:00:00,AM,HG,666
2018-02-2,13:00:00,AM,JE,104
2018-02-2,13:00:00,AM,JW,115
2018-02-2,13:00:00,AM,KL,304
2018-02-2,13:00:00,AM,LK,40
2018-02-2,13:00:00,AM,MD,40
2018-02-2,13:00:00,AM,ME,40
2018-02-2,13:00:00,AM,MP,50
2018-02-2,13:00:00,AM,MS,40
2018-02-2,13:00:00,AM,MU,78
2018-02-2,13:00:00,AM,NT,62
2018-02-2,13:00:00,AM,NV,354
2018-02-2,13:00:00,AM,OR,228
2018-02-2,13:00:00,AM,OT,126
2018-02-2,13:00:00,AM,PG,142
2018-02-2,13:00:00,AM,PL,57
2018-02-2,13:00:00,AM,PN,40
2018-02-2,13:00:00,AM,PR,85
2018-02-2,13:00:00,AM,QT,208
2018-02-2,13:00:00,AM,RC,178
2018-02-2,13:00:00,AM,RV,40
2018-02-2,13:00:00,AM,SB,194
2018-02-2,13:00:00,AM,SE,451
2018-02-2,13:00:00,AM,SG,1696
2018-02-2,13:00:00,AM,SI,40
2018-02-2,13:00:00,AM,SK,43
2018-02-2,13:00:00,AM,SL,42
2018-02-2,13:00:00,AM,SM,40
2018-02-2,13:00:00,AM,SR,41
2018-02-2,13:00:00,AM,SV,40
2018-02-2,13:00:00,AM,TH,40
2018-02-2,13:00:00,AM,TM,213
2018-02-2,13:00:00,AM,TN,62
2018-02-2,13:00:00,AM,TP,413
2018-02-2,13:00:00,AM,TS,40
2018-02-2,13:00:00,AM,WC,40
2018-02-2,13:00:00,AM,WD,344
2018-02-2,13:00:00,AM,WI,40
2018-02-2,13:00:00,AM,YS,811
2018-02-2,14:00:00,AM,AM,5476
2018-02-2,14:00:00,AM,BD,274
2018-02-2,14:00:00,AM,BK,138
2018-02-2,14:00:00,AM,BL,40
2018-02-2,14:00:00,AM,BM,250
2018-02-2,14:00:00,AM,BP,84
2018-02-2,14:00:00,AM,BS,1219
2018-02-2,14:00:00,AM,BT,92
2018-02-2,14:00:00,AM,CC,40
2018-02-2,14:00:00,AM,CH,86
2018-02-2,14:00:00,AM,CK,123
2018-02-2,14:00:00,AM,CL,59
2018-02-2,14:00:00,AM,DT,331
2018-02-2,14:00:00,AM,GL,360
2018-02-2,14:00:00,AM,HG,730
2018-02-2,14:00:00,AM,JE,93
2018-02-2,14:00:00,AM,JW,109
2018-02-2,14:00:00,AM,KL,367
2018-02-2,14:00:00,AM,LK,40
2018-02-2,14:00:00,AM,MD,40
2018-02-2,14:00:00,AM,ME,40
2018-02-2,14:00:00,AM,MP,55
2018-02-2,14:00:00,AM,MS,40
2018-02-2,14:00:00,AM,MU,49
2018-02-2,14:00:00,AM,NA,40
2018-02-2,14:00:00,AM,NE,40
2018-02-2,14:00:00,AM,NT,41
2018-02-2,14:00:00,AM,NV,339
2018-02-2,14:00:00,AM,OR,196
2018-02-2,14:00:00,AM,OT,128
2018-02-2,14:00:00,AM,PG,190
2018-02-2,14:00:00,AM,PL,53
2018-02-2,14:00:00,AM,PN,40
2018-02-2,14:00:00,AM,PR,80
2018-02-2,14:00:00,AM,QT,211
2018-02-2,14:00:00,AM,RC,190
2018-02-2,14:00:00,AM,RV,40
2018-02-2,14:00:00,AM,SB,266
2018-02-2,14:00:00,AM,SE,466
2018-02-2,14:00:00,AM,SG,1497
2018-02-2,14:00:00,AM,SI,40
2018-02-2,14:00:00,AM,SK,49
2018-02-2,14:00:00,AM,SL,46
2018-02-2,14:00:00,AM,SM,40
2018-02-2,14:00:00,AM,SR,47
2018-02-2,14:00:00,AM,TM,274
2018-02-2,14:00:00,AM,TN,72
2018-02-2,14:00:00,AM,TP,440
2018-02-2,14:00:00,AM,TS,40
2018-02-2,14:00:00,AM,WC,40
2018-02-2,14:00:00,AM,WD,505
2018-02-2,14:00:00,AM,WI,40
2018-02-2,14:00:00,AM,YS,868
2018-02-2,15:00:00,AM,AM,5376
2018-02-2,15:00:00,AM,BD,308
2018-02-2,15:00:00,AM,BK,96
2018-02-2,15:00:00,AM,BL,40
2018-02-2,15:00:00,AM,BM,267
2018-02-2,15:00:00,AM,BP,90
2018-02-2,15:00:00,AM,BS,1134
2018-02-2,15:00:00,AM,BT,97
2018-02-2,15:00:00,AM,CC,40
2018-02-2,15:00:00,AM,CH,69
2018-02-2,15:00:00,AM,CK,136
2018-02-2,15:00:00,AM,CL,51
2018-02-2,15:00:00,AM,DT,308
2018-02-2,15:00:00,AM,GL,335
2018-02-2,15:00:00,AM,HG,671
2018-02-2,15:00:00,AM,JE,92
2018-02-2,15:00:00,AM,JW,140
2018-02-2,15:00:00,AM,KL,257
2018-02-2,15:00:00,AM,LK,40
2018-02-2,15:00:00,AM,MD,40
2018-02-2,15:00:00,AM,ME,40
2018-02-2,15:00:00,AM,MP,40
2018-02-2,15:00:00,AM,MS,40
2018-02-2,15:00:00,AM,MU,49
2018-02-2,15:00:00,AM,NA,40
2018-02-2,15:00:00,AM,NE,40
2018-02-2,15:00:00,AM,NT,51
2018-02-2,15:00:00,AM,NV,217
2018-02-2,15:00:00,AM,OR,196
2018-02-2,15:00:00,AM,OT,80
2018-02-2,15:00:00,AM,PG,176
2018-02-2,15:00:00,AM,PL,40
2018-02-2,15:00:00,AM,PN,40
2018-02-2,15:00:00,AM,PR,112
2018-02-2,15:00:00,AM,QT,162
2018-02-2,15:00:00,AM,RC,185
2018-02-2,15:00:00,AM,RV,40
2018-02-2,15:00:00,AM,SB,298
2018-02-2,15:00:00,AM,SE,556
2018-02-2,15:00:00,AM,SG,1297
2018-02-2,15:00:00,AM,SI,40
2018-02-2,15:00:00,AM,SK,55
2018-02-2,15:00:00,AM,SL,49
2018-02-2,15:00:00,AM,SM,40
2018-02-2,15:00:00,AM,SR,59
2018-02-2,15:00:00,AM,SV,40
2018-02-2,15:00:00,AM,TM,296
2018-02-2,15:00:00,AM,TN,55
2018-02-2,15:00:00,AM,TP,439
2018-02-2,15:00:00,AM,TS,40
2018-02-2,15:00:00,AM,WC,40
2018-02-2,15:00:00,AM,WD,564
2018-02-2,15:00:00,AM,WI,40
2018-02-2,15:00:00,AM,YS,933
2018-02-2,16:00:00,AM,AM,5166
2018-02-2,16:00:00,AM,BD,309
2018-02-2,16:00:00,AM,BK,153
2018-02-2,16:00:00,AM,BL,40
2018-02-2,16:00:00,AM,BM,252
2018-02-2,16:00:00,AM,BP,107
2018-02-2,16:00:00,AM,BS,1116
2018-02-2,16:00:00,AM,BT,93
2018-02-2,16:00:00,AM,CB,40
2018-02-2,16:00:00,AM,CC,40
2018-02-2,16:00:00,AM,CH,96
2018-02-2,16:00:00,AM,CK,153
2018-02-2,16:00:00,AM,CL,86
2018-02-2,16:00:00,AM,DT,275
2018-02-2,16:00:00,AM,GL,350
2018-02-2,16:00:00,AM,HG,768
2018-02-2,16:00:00,AM,JE,119
2018-02-2,16:00:00,AM,JW,166
2018-02-2,16:00:00,AM,KL,263
2018-02-2,16:00:00,AM,LK,40
2018-02-2,16:00:00,AM,MD,40
2018-02-2,16:00:00,AM,ME,40
2018-02-2,16:00:00,AM,MP,62
2018-02-2,16:00:00,AM,MS,40
2018-02-2,16:00:00,AM,MU,47
2018-02-2,16:00:00,AM,NA,40
2018-02-2,16:00:00,AM,NT,57
2018-02-2,16:00:00,AM,NV,273
2018-02-2,16:00:00,AM,OR,182
2018-02-2,16:00:00,AM,OT,99
2018-02-2,16:00:00,AM,PG,261
2018-02-2,16:00:00,AM,PL,40
2018-02-2,16:00:00,AM,PN,40
2018-02-2,16:00:00,AM,PR,193
2018-02-2,16:00:00,AM,QT,170
2018-02-2,16:00:00,AM,RC,185
2018-02-2,16:00:00,AM,RV,40
2018-02-2,16:00:00,AM,SB,279
2018-02-2,16:00:00,AM,SE,656
2018-02-2,16:00:00,AM,SG,1358
2018-02-2,16:00:00,AM,SI,40
2018-02-2,16:00:00,AM,SK,58
2018-02-2,16:00:00,AM,SL,61
2018-02-2,16:00:00,AM,SM,40
2018-02-2,16:00:00,AM,SR,61
2018-02-2,16:00:00,AM,SV,40
2018-02-2,16:00:00,AM,TM,298
2018-02-2,16:00:00,AM,TN,54
2018-02-2,16:00:00,AM,TP,478
2018-02-2,16:00:00,AM,TS,40
2018-02-2,16:00:00,AM,WC,40
2018-02-2,16:00:00,AM,WD,625
2018-02-2,16:00:00,AM,WI,40
2018-02-2,16:00:00,AM,YS,937
2018-02-2,17:00:00,AM,AM,5875
2018-02-2,17:00:00,AM,BD,459
2018-02-2,17:00:00,AM,BK,225
2018-02-2,17:00:00,AM,BL,40
2018-02-2,17:00:00,AM,BM,296
2018-02-2,17:00:00,AM,BP,163
2018-02-2,17:00:00,AM,BS,1292
2018-02-2,17:00:00,AM,BT,176
2018-02-2,17:00:00,AM,CC,40
2018-02-2,17:00:00,AM,CH,80
2018-02-2,17:00:00,AM,CK,246
2018-02-2,17:00:00,AM,CL,103
2018-02-2,17:00:00,AM,DT,439
2018-02-2,17:00:00,AM,GL,416
2018-02-2,17:00:00,AM,HG,1061
2018-02-2,17:00:00,AM,JE,155
2018-02-2,17:00:00,AM,JW,312
2018-02-2,17:00:00,AM,KL,427
2018-02-2,17:00:00,AM,LK,40
2018-02-2,17:00:00,AM,MD,40
2018-02-2,17:00:00,AM,ME,40
2018-02-2,17:00:00,AM,MP,66
2018-02-2,17:00:00,AM,MS,40
2018-02-2,17:00:00,AM,MU,86
2018-02-2,17:00:00,AM,NA,40
2018-02-2,17:00:00,AM,NE,40
2018-02-2,17:00:00,AM,NT,42
2018-02-2,17:00:00,AM,NV,270
2018-02-2,17:00:00,AM,OR,259
2018-02-2,17:00:00,AM,OT,132
2018-02-2,17:00:00,AM,PG,381
2018-02-2,17:00:00,AM,PL,40
2018-02-2,17:00:00,AM,PN,40
2018-02-2,17:00:00,AM,PR,207
2018-02-2,17:00:00,AM,QT,254
2018-02-2,17:00:00,AM,RC,228
2018-02-2,17:00:00,AM,RV,40
2018-02-2,17:00:00,AM,SB,417
2018-02-2,17:00:00,AM,SE,802
2018-02-2,17:00:00,AM,SG,1578
2018-02-2,17:00:00,AM,SI,40
2018-02-2,17:00:00,AM,SK,101
2018-02-2,17:00:00,AM,SL,76
2018-02-2,17:00:00,AM,SM,42
2018-02-2,17:00:00,AM,SR,66
2018-02-2,17:00:00,AM,TH,40
2018-02-2,17:00:00,AM,TM,387
2018-02-2,17:00:00,AM,TN,70
2018-02-2,17:00:00,AM,TP,617
2018-02-2,17:00:00,AM,TS,40
2018-02-2,17:00:00,AM,WC,59
2018-02-2,17:00:00,AM,WD,906
2018-02-2,17:00:00,AM,YS,1342
2018-02-2,18:00:00,AM,AM,6565
2018-02-2,18:00:00,AM,BD,471
2018-02-2,18:00:00,AM,BK,225
2018-02-2,18:00:00,AM,BL,40
2018-02-2,18:00:00,AM,BM,320
2018-02-2,18:00:00,AM,BP,166
2018-02-2,18:00:00,AM,BS,1512
2018-02-2,18:00:00,AM,BT,200
2018-02-2,18:00:00,AM,CC,40
2018-02-2,18:00:00,AM,CH,103
2018-02-2,18:00:00,AM,CK,285
2018-02-2,18:00:00,AM,CL,116
2018-02-2,18:00:00,AM,DT,427
2018-02-2,18:00:00,AM,GL,464
2018-02-2,18:00:00,AM,HG,1227
2018-02-2,18:00:00,AM,JE,119
2018-02-2,18:00:00,AM,JW,296
2018-02-2,18:00:00,AM,KL,402
2018-02-2,18:00:00,AM,LK,40
2018-02-2,18:00:00,AM,MD,40
2018-02-2,18:00:00,AM,ME,40
2018-02-2,18:00:00,AM,MP,107
2018-02-2,18:00:00,AM,MS,40
2018-02-2,18:00:00,AM,MU,69
2018-02-2,18:00:00,AM,NA,40
2018-02-2,18:00:00,AM,NE,40
2018-02-2,18:00:00,AM,NT,45
2018-02-2,18:00:00,AM,NV,281
2018-02-2,18:00:00,AM,OR,235
2018-02-2,18:00:00,AM,OT,117
2018-02-2,18:00:00,AM,PG,394
2018-02-2,18:00:00,AM,PL,40
2018-02-2,18:00:00,AM,PN,40
2018-02-2,18:00:00,AM,PR,203
2018-02-2,18:00:00,AM,QT,196
2018-02-2,18:00:00,AM,RC,251
2018-02-2,18:00:00,AM,RV,40
2018-02-2,18:00:00,AM,SB,448
2018-02-2,18:00:00,AM,SE,1098
2018-02-2,18:00:00,AM,SG,1767
2018-02-2,18:00:00,AM,SI,40
2018-02-2,18:00:00,AM,SK,143
2018-02-2,18:00:00,AM,SL,88
2018-02-2,18:00:00,AM,SM,78
2018-02-2,18:00:00,AM,SR,76
2018-02-2,18:00:00,AM,SV,40
2018-02-2,18:00:00,AM,TM,419
2018-02-2,18:00:00,AM,TN,70
2018-02-2,18:00:00,AM,TP,694
2018-02-2,18:00:00,AM,TS,46
2018-02-2,18:00:00,AM,WC,57
2018-02-2,18:00:00,AM,WD,952
2018-02-2,18:00:00,AM,WI,40
2018-02-2,18:00:00,AM,YS,1492
2018-02-2,19:00:00,AM,AM,6049
2018-02-2,19:00:00,AM,BD,261
2018-02-2,19:00:00,AM,BK,119
2018-02-2,19:00:00,AM,BL,40
2018-02-2,19:00:00,AM,BM,167
2018-02-2,19:00:00,AM,BP,95
2018-02-2,19:00:00,AM,BS,1237
2018-02-2,19:00:00,AM,BT,103
2018-02-2,19:00:00,AM,CC,40
2018-02-2,19:00:00,AM,CH,77
2018-02-2,19:00:00,AM,CK,147
2018-02-2,19:00:00,AM,CL,58
2018-02-2,19:00:00,AM,DT,174
2018-02-2,19:00:00,AM,GL,251
2018-02-2,19:00:00,AM,HG,806
2018-02-2,19:00:00,AM,JE,69
2018-02-2,19:00:00,AM,JW,151
2018-02-2,19:00:00,AM,KL,231
2018-02-2,19:00:00,AM,LK,40
2018-02-2,19:00:00,AM,MD,40
2018-02-2,19:00:00,AM,MP,40
2018-02-2,19:00:00,AM,MS,40
2018-02-2,19:00:00,AM,MU,40
2018-02-2,19:00:00,AM,NA,40
2018-02-2,19:00:00,AM,NT,43
2018-02-2,19:00:00,AM,NV,223
2018-02-2,19:00:00,AM,OR,142
2018-02-2,19:00:00,AM,OT,57
2018-02-2,19:00:00,AM,PG,265
2018-02-2,19:00:00,AM,PL,40
2018-02-2,19:00:00,AM,PN,40
2018-02-2,19:00:00,AM,PR,89
2018-02-2,19:00:00,AM,QT,104
2018-02-2,19:00:00,AM,RC,130
2018-02-2,19:00:00,AM,RV,40
2018-02-2,19:00:00,AM,SB,319
2018-02-2,19:00:00,AM,SE,678
2018-02-2,19:00:00,AM,SG,1380
2018-02-2,19:00:00,AM,SI,40
2018-02-2,19:00:00,AM,SK,135
2018-02-2,19:00:00,AM,SL,40
2018-02-2,19:00:00,AM,SM,45
2018-02-2,19:00:00,AM,SR,40
2018-02-2,19:00:00,AM,SV,40
2018-02-2,19:00:00,AM,TM,235
2018-02-2,19:00:00,AM,TN,59
2018-02-2,19:00:00,AM,TP,351
2018-02-2,19:00:00,AM,TS,46
2018-02-2,19:00:00,AM,WC,43
2018-02-2,19:00:00,AM,WD,660
2018-02-2,19:00:00,AM,WI,40
2018-02-2,19:00:00,AM,YS,991
2018-02-2,20:00:00,AM,AM,5229
2018-02-2,20:00:00,AM,BD,190
2018-02-2,20:00:00,AM,BK,101
2018-02-2,20:00:00,AM,BM,126
2018-02-2,20:00:00,AM,BP,78
2018-02-2,20:00:00,AM,BS,911
2018-02-2,20:00:00,AM,BT,46
2018-02-2,20:00:00,AM,CC,40
2018-02-2,20:00:00,AM,CH,65
2018-02-2,20:00:00,AM,CK,101
2018-02-2,20:00:00,AM,CL,40
2018-02-2,20:00:00,AM,DT,131
2018-02-2,20:00:00,AM,GL,166
2018-02-2,20:00:00,AM,HG,662
2018-02-2,20:00:00,AM,JE,46
2018-02-2,20:00:00,AM,JW,88
2018-02-2,20:00:00,AM,KL,188
2018-02-2,20:00:00,AM,LK,40
2018-02-2,20:00:00,AM,MD,40
2018-02-2,20:00:00,AM,ME,40
2018-02-2,20:00:00,AM,MP,40
2018-02-2,20:00:00,AM,MS,40
2018-02-2,20:00:00,AM,MU,40
2018-02-2,20:00:00,AM,NA,40
2018-02-2,20:00:00,AM,NT,40
2018-02-2,20:00:00,AM,NV,146
2018-02-2,20:00:00,AM,OR,51
2018-02-2,20:00:00,AM,OT,40
2018-02-2,20:00:00,AM,PG,230
2018-02-2,20:00:00,AM,PL,40
2018-02-2,20:00:00,AM,PN,40
2018-02-2,20:00:00,AM,PR,76
2018-02-2,20:00:00,AM,QT,85
2018-02-2,20:00:00,AM,RC,103
2018-02-2,20:00:00,AM,RV,40
2018-02-2,20:00:00,AM,SB,196
2018-02-2,20:00:00,AM,SE,554
2018-02-2,20:00:00,AM,SG,1238
2018-02-2,20:00:00,AM,SI,40
2018-02-2,20:00:00,AM,SK,66
2018-02-2,20:00:00,AM,SL,40
2018-02-2,20:00:00,AM,SM,40
2018-02-2,20:00:00,AM,SR,40
2018-02-2,20:00:00,AM,TM,138
2018-02-2,20:00:00,AM,TN,40
2018-02-2,20:00:00,AM,TP,346
2018-02-2,20:00:00,AM,TS,40
2018-02-2,20:00:00,AM,WC,42
2018-02-2,20:00:00,AM,WD,458
2018-02-2,20:00:00,AM,WI,40
2018-02-2,20:00:00,AM,YS,799
2018-02-2,21:00:00,AM,AM,4324
2018-02-2,21:00:00,AM,BD,161
2018-02-2,21:00:00,AM,BK,90
2018-02-2,21:00:00,AM,BL,40
2018-02-2,21:00:00,AM,BM,101
2018-02-2,21:00:00,AM,BP,72
2018-02-2,21:00:00,AM,BS,806
2018-02-2,21:00:00,AM,BT,61
2018-02-2,21:00:00,AM,CC,40
2018-02-2,21:00:00,AM,CH,59
2018-02-2,21:00:00,AM,CK,103
2018-02-2,21:00:00,AM,CL,41
2018-02-2,21:00:00,AM,DT,84
2018-02-2,21:00:00,AM,GL,130
2018-02-2,21:00:00,AM,HG,567
2018-02-2,21:00:00,AM,JE,40
2018-02-2,21:00:00,AM,JW,93
2018-02-2,21:00:00,AM,KL,144
2018-02-2,21:00:00,AM,LK,40
2018-02-2,21:00:00,AM,MD,40
2018-02-2,21:00:00,AM,MP,40
2018-02-2,21:00:00,AM,MS,40
2018-02-2,21:00:00,AM,MU,40
2018-02-2,21:00:00,AM,NA,40
2018-02-2,21:00:00,AM,NT,40
2018-02-2,21:00:00,AM,NV,93
2018-02-2,21:00:00,AM,OR,46
2018-02-2,21:00:00,AM,OT,40
2018-02-2,21:00:00,AM,PG,282
2018-02-2,21:00:00,AM,PL,40
2018-02-2,21:00:00,AM,PR,84
2018-02-2,21:00:00,AM,QT,85
2018-02-2,21:00:00,AM,RC,46
2018-02-2,21:00:00,AM,RV,40
2018-02-2,21:00:00,AM,SB,203
2018-02-2,21:00:00,AM,SE,486
2018-02-2,21:00:00,AM,SG,1138
2018-02-2,21:00:00,AM,SI,40
2018-02-2,21:00:00,AM,SK,40
2018-02-2,21:00:00,AM,SL,42
2018-02-2,21:00:00,AM,SM,40
2018-02-2,21:00:00,AM,SR,40
2018-02-2,21:00:00,AM,TH,40
2018-02-2,21:00:00,AM,TM,153
2018-02-2,21:00:00,AM,TN,40
2018-02-2,21:00:00,AM,TP,244
2018-02-2,21:00:00,AM,TS,40
2018-02-2,21:00:00,AM,WC,43
2018-02-2,21:00:00,AM,WD,374
2018-02-2,21:00:00,AM,WI,40
2018-02-2,21:00:00,AM,YS,691
2018-02-2,22:00:00,AM,AM,2793
2018-02-2,22:00:00,AM,BD,128
2018-02-2,22:00:00,AM,BK,43
2018-02-2,22:00:00,AM,BM,69
2018-02-2,22:00:00,AM,BP,40
2018-02-2,22:00:00,AM,BS,539
2018-02-2,22:00:00,AM,BT,40
2018-02-2,22:00:00,AM,CC,40
2018-02-2,22:00:00,AM,CH,43
2018-02-2,22:00:00,AM,CK,53
2018-02-2,22:00:00,AM,CL,40
2018-02-2,22:00:00,AM,DT,40
2018-02-2,22:00:00,AM,GL,85
2018-02-2,22:00:00,AM,HG,396
2018-02-2,22:00:00,AM,JE,40
2018-02-2,22:00:00,AM,JW,43
2018-02-2,22:00:00,AM,KL,84
2018-02-2,22:00:00,AM,LK,40
2018-02-2,22:00:00,AM,MD,40
2018-02-2,22:00:00,AM,MP,40
2018-02-2,22:00:00,AM,MU,40
2018-02-2,22:00:00,AM,NT,40
2018-02-2,22:00:00,AM,NV,47
2018-02-2,22:00:00,AM,OR,40
2018-02-2,22:00:00,AM,OT,40
2018-02-2,22:00:00,AM,PG,96
2018-02-2,22:00:00,AM,PL,40
2018-02-2,22:00:00,AM,PR,62
2018-02-2,22:00:00,AM,QT,40
2018-02-2,22:00:00,AM,RC,42
2018-02-2,22:00:00,AM,RV,40
2018-02-2,22:00:00,AM,SB,115
2018-02-2,22:00:00,AM,SE,248
2018-02-2,22:00:00,AM,SG,748
2018-02-2,22:00:00,AM,SI,40
2018-02-2,22:00:00,AM,SK,40
2018-02-2,22:00:00,AM,SL,40
2018-02-2,22:00:00,AM,SM,40
2018-02-2,22:00:00,AM,SR,40
2018-02-2,22:00:00,AM,SV,40
2018-02-2,22:00:00,AM,TM,95
2018-02-2,22:00:00,AM,TN,40
2018-02-2,22:00:00,AM,TP,180
2018-02-2,22:00:00,AM,TS,40
2018-02-2,22:00:00,AM,WC,40
2018-02-2,22:00:00,AM,WD,201
2018-02-2,22:00:00,AM,YS,379
2018-02-2,23:00:00,AM,AM,809
2018-02-2,23:00:00,AM,BD,40
2018-02-2,23:00:00,AM,BK,40
2018-02-2,23:00:00,AM,BM,40
2018-02-2,23:00:00,AM,BP,40
2018-02-2,23:00:00,AM,BS,140
2018-02-2,23:00:00,AM,BT,40
2018-02-2,23:00:00,AM,CH,40
2018-02-2,23:00:00,AM,CK,40
2018-02-2,23:00:00,AM,CL,40
2018-02-2,23:00:00,AM,DT,40
2018-02-2,23:00:00,AM,GL,40
2018-02-2,23:00:00,AM,HG,85
2018-02-2,23:00:00,AM,JE,40
2018-02-2,23:00:00,AM,JW,40
2018-02-2,23:00:00,AM,KL,40
2018-02-2,23:00:00,AM,MD,40
2018-02-2,23:00:00,AM,MP,40
2018-02-2,23:00:00,AM,NT,40
2018-02-2,23:00:00,AM,NV,40
2018-02-2,23:00:00,AM,OR,40
2018-02-2,23:00:00,AM,PG,40
2018-02-2,23:00:00,AM,PL,40
2018-02-2,23:00:00,AM,PR,40
2018-02-2,23:00:00,AM,QT,40
2018-02-2,23:00:00,AM,RC,40
2018-02-2,23:00:00,AM,RV,40
2018-02-2,23:00:00,AM,SB,40
2018-02-2,23:00:00,AM,SE,45
2018-02-2,23:00:00,AM,SG,209
2018-02-2,23:00:00,AM,SR,40
2018-02-2,23:00:00,AM,TM,40
2018-02-2,23:00:00,AM,TN,40
2018-02-2,23:00:00,AM,TP,40
2018-02-2,23:00:00,AM,WD,42
2018-02-2,23:00:00,AM,YS,76
2018-02-2,00:00:00,BD,AM,40
2018-02-2,00:00:00,BD,BD,2592
2018-02-2,00:00:00,BD,BK,40
2018-02-2,00:00:00,BD,BM,40
2018-02-2,00:00:00,BD,BP,40
2018-02-2,00:00:00,BD,BS,40
2018-02-2,00:00:00,BD,BT,40
2018-02-2,00:00:00,BD,CB,40
2018-02-2,00:00:00,BD,CH,70
2018-02-2,00:00:00,BD,CK,40
2018-02-2,00:00:00,BD,CL,40
2018-02-2,00:00:00,BD,DT,40
2018-02-2,00:00:00,BD,GL,190
2018-02-2,00:00:00,BD,HG,62
2018-02-2,00:00:00,BD,JE,40
2018-02-2,00:00:00,BD,JW,40
2018-02-2,00:00:00,BD,KL,40
2018-02-2,00:00:00,BD,ME,40
2018-02-2,00:00:00,BD,MP,140
2018-02-2,00:00:00,BD,MS,40
2018-02-2,00:00:00,BD,MU,40
2018-02-2,00:00:00,BD,NV,40
2018-02-2,00:00:00,BD,OR,40
2018-02-2,00:00:00,BD,OT,40
2018-02-2,00:00:00,BD,PG,40
2018-02-2,00:00:00,BD,PL,40
2018-02-2,00:00:00,BD,PR,58
2018-02-2,00:00:00,BD,QT,40
2018-02-2,00:00:00,BD,RC,40
2018-02-2,00:00:00,BD,RV,40
2018-02-2,00:00:00,BD,SB,40
2018-02-2,00:00:00,BD,SE,40
2018-02-2,00:00:00,BD,SG,40
2018-02-2,00:00:00,BD,SI,40
2018-02-2,00:00:00,BD,SK,40
2018-02-2,00:00:00,BD,SL,40
2018-02-2,00:00:00,BD,SR,40
2018-02-2,00:00:00,BD,TM,315
2018-02-2,00:00:00,BD,TN,40
2018-02-2,00:00:00,BD,TP,40
2018-02-2,00:00:00,BD,TS,40
2018-02-2,00:00:00,BD,WD,40
2018-02-2,00:00:00,BD,WI,40
2018-02-2,00:00:00,BD,YS,40
2018-02-2,01:00:00,BD,AM,40
2018-02-2,01:00:00,BD,BD,6002
2018-02-2,01:00:00,BD,BK,40
2018-02-2,01:00:00,BD,BL,40
2018-02-2,01:00:00,BD,BM,40
2018-02-2,01:00:00,BD,BP,40
2018-02-2,01:00:00,BD,BS,40
2018-02-2,01:00:00,BD,BT,40
2018-02-2,01:00:00,BD,CB,40
2018-02-2,01:00:00,BD,CH,80
2018-02-2,01:00:00,BD,CK,40
2018-02-2,01:00:00,BD,CL,40
2018-02-2,01:00:00,BD,DT,40
2018-02-2,01:00:00,BD,GL,292
2018-02-2,01:00:00,BD,HG,90
2018-02-2,01:00:00,BD,JE,40
2018-02-2,01:00:00,BD,JW,40
2018-02-2,01:00:00,BD,KL,51
2018-02-2,01:00:00,BD,LK,40
2018-02-2,01:00:00,BD,ME,40
2018-02-2,01:00:00,BD,MP,273
2018-02-2,01:00:00,BD,MS,40
2018-02-2,01:00:00,BD,MU,40
2018-02-2,01:00:00,BD,NE,40
2018-02-2,01:00:00,BD,NT,40
2018-02-2,01:00:00,BD,NV,40
2018-02-2,01:00:00,BD,OR,40
2018-02-2,01:00:00,BD,OT,40
2018-02-2,01:00:00,BD,PG,40
2018-02-2,01:00:00,BD,PL,43
2018-02-2,01:00:00,BD,PR,68
2018-02-2,01:00:00,BD,QT,40
2018-02-2,01:00:00,BD,RC,40
2018-02-2,01:00:00,BD,RV,40
2018-02-2,01:00:00,BD,SB,40
2018-02-2,01:00:00,BD,SE,40
2018-02-2,01:00:00,BD,SG,40
2018-02-2,01:00:00,BD,SI,40
2018-02-2,01:00:00,BD,SK,40
2018-02-2,01:00:00,BD,SM,40
2018-02-2,01:00:00,BD,SR,40
2018-02-2,01:00:00,BD,SV,40
2018-02-2,01:00:00,BD,TM,581
2018-02-2,01:00:00,BD,TN,40
2018-02-2,01:00:00,BD,TP,40
2018-02-2,01:00:00,BD,TS,40
2018-02-2,01:00:00,BD,WC,40
2018-02-2,01:00:00,BD,WD,40
2018-02-2,01:00:00,BD,WI,40
2018-02-2,01:00:00,BD,YS,40
2018-02-2,02:00:00,BD,AM,40
2018-02-2,02:00:00,BD,BD,2049
2018-02-2,02:00:00,BD,BK,40
2018-02-2,02:00:00,BD,BM,40
