,date,time,origin,origin_name,origin_lon,origin_lat,destination,dest_name,dest_lon,dest_lat,total_count,key,driving,public,ratio,difference
15779,2/2/18,6:00:00,RC,ROCHOR,103.85325,1.30426,DT,DOWNTOWN CORE,103.8543,1.28508,198,RCDT,12,26,2.17,14
15803,2/2/18,6:00:00,RC,ROCHOR,103.85325,1.30426,GL,GEYLANG,103.88953,1.3209,101,RCGL,18,32,1.78,14
15827,2/2/18,6:00:00,RC,ROCHOR,103.85325,1.30426,KL,KALLANG,103.86643,1.31033,203,RCKL,9,21,2.33,12
15850,2/2/18,6:00:00,RC,ROCHOR,103.85325,1.30426,NV,NOVENA,103.83531,1.32699,90,RCNV,9,21,2.33,12
15871,2/2/18,6:00:00,RC,ROCHOR,103.85325,1.30426,HG,HOUGANG,103.8898,1.36364,41,RCHG,15,23,1.53,8
15910,2/2/18,6:00:00,RC,ROCHOR,103.85325,1.30426,TM,TAMPINES,103.95422,1.34373,53,RCTM,21,47,2.24,26
15947,2/2/18,6:00:00,RC,ROCHOR,103.85325,1.30426,OR,ORCHARD,103.83358,1.30381,49,RCOR,11,22,2.00,11
15965,2/2/18,6:00:00,RC,ROCHOR,103.85325,1.30426,TP,TOA PAYOH,103.86106,1.33668,54,RCTP,14,35,2.50,21
15983,2/2/18,6:00:00,RC,ROCHOR,103.85325,1.30426,WD,WOODLANDS,103.78771,1.44068,62,RCWD,28,53,1.89,25
16019,2/2/18,6:00:00,RC,ROCHOR,103.85325,1.30426,CH,CHANGI,103.99782,1.35081,107,RCCH,19,80,4.21,61
16036,2/2/18,6:00:00,RC,ROCHOR,103.85325,1.30426,MP,MARINE PARADE,103.89627,1.30023,49,RCMP,12,29,2.42,17
16053,2/2/18,6:00:00,RC,ROCHOR,103.85325,1.30426,OT,OUTRAM,103.84206,1.28286,43,RCOT,13,17,1.31,4
16070,2/2/18,6:00:00,RC,ROCHOR,103.85325,1.30426,QT,QUEENSTOWN,103.78434,1.28916,77,RCQT,21,38,1.81,17
16087,2/2/18,6:00:00,RC,ROCHOR,103.85325,1.30426,TN,TANGLIN,103.8175,1.30828,47,RCTN,15,38,2.53,23
16368,2/2/18,6:00:00,RV,RIVER VALLEY,103.83397,1.29805,BM,BUKIT MERAH,103.82311,1.27548,111,RVBM,7,29,4.14,22
16385,2/2/18,6:00:00,RV,RIVER VALLEY,103.83397,1.29805,CH,CHANGI,103.99782,1.35081,51,RVCH,24,89,3.71,65
16388,2/2/18,6:00:00,RV,RIVER VALLEY,103.83397,1.29805,DT,DOWNTOWN CORE,103.8543,1.28508,113,RVDT,10,29,2.90,19
16404,2/2/18,6:00:00,RV,RIVER VALLEY,103.83397,1.29805,OR,ORCHARD,103.83358,1.30381,63,RVOR,5,12,2.40,7
16421,2/2/18,6:00:00,RV,RIVER VALLEY,103.83397,1.29805,QT,QUEENSTOWN,103.78434,1.28916,93,RVQT,15,52,3.47,37
16437,2/2/18,6:00:00,RV,RIVER VALLEY,103.83397,1.29805,SR,SINGAPORE RIVER,103.84121,1.29011,42,RVSR,4,15,3.75,11
16454,2/2/18,6:00:00,RV,RIVER VALLEY,103.83397,1.29805,TN,TANGLIN,103.8175,1.30828,101,RVTN,7,32,4.57,25
16471,2/2/18,6:00:00,RV,RIVER VALLEY,103.83397,1.29805,WD,WOODLANDS,103.78771,1.44068,45,RVWD,27,55,2.04,28
16602,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,WD,WOODLANDS,103.78771,1.44068,930,SBWD,9,20,2.22,11
16626,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,YS,YISHUN,103.83756,1.41544,936,SBYS,7,16,2.29,9
16646,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,AM,ANG MO KIO,103.8421,1.38009,396,SBAM,19,31,1.63,12
16665,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,CH,CHANGI,103.99782,1.35081,269,SBCH,28,101,3.61,73
16679,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,DT,DOWNTOWN CORE,103.8543,1.28508,524,SBDT,30,49,1.63,19
16695,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,JW,JURONG WEST,103.70487,1.3416,184,SBJW,29,56,1.93,27
16713,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,QT,QUEENSTOWN,103.78434,1.28916,409,SBQT,28,60,2.14,32
16729,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,TM,TAMPINES,103.95422,1.34373,261,SBTM,28,75,2.68,47
16746,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,TS,TUAS,103.63072,1.28389,288,SBTS,37,103,2.78,66
16762,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,BD,BEDOK,103.92841,1.32405,246,SBBD,32,66,2.06,34
16779,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,BK,BUKIT BATOK,103.75474,1.35565,138,SBBK,23,55,2.39,32
16796,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,BM,BUKIT MERAH,103.82311,1.27548,331,SBBM,30,63,2.10,33
16811,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,BS,BISHAN,103.84042,1.35496,212,SBBS,23,30,1.30,7
16827,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,CK,CHOA CHU KANG,103.74719,1.38555,142,SBCK,23,32,1.39,9
16844,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,CL,CLEMENTI,103.76074,1.3176,131,SBCL,24,45,1.88,21
16856,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,GL,GEYLANG,103.88953,1.3209,262,SBGL,30,53,1.77,23
16872,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,HG,HOUGANG,103.8898,1.36364,223,SBHG,27,53,1.96,26
16889,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,JE,JURONG EAST,103.73479,1.32044,236,SBJE,29,39,1.34,10
16906,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,KL,KALLANG,103.86643,1.31033,248,SBKL,27,58,2.15,31
16922,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,NV,NOVENA,103.83531,1.32699,251,SBNV,26,35,1.35,9
16937,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,OR,ORCHARD,103.83358,1.30381,128,SBOR,26,44,1.69,18
16951,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,PN,PIONEER,103.67299,1.31259,196,SBPN,34,71,2.09,37
16962,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,PR,PASIR RIS,103.9483,1.37862,93,SBPR,24,78,3.25,54
16971,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,RC,ROCHOR,103.85325,1.30426,108,SBRC,25,45,1.80,20
16986,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,SE,SENGKANG,103.8877,1.39127,186,SBSE,23,64,2.78,41
17002,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,SG,SERANGOON,103.86782,1.3652,209,SBSG,20,51,2.55,31
17018,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,SK,SUNGEI KADUT,103.75747,1.41807,104,SBSK,15,40,2.67,25
17034,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,TN,TANGLIN,103.8175,1.30828,76,SBTN,29,57,1.97,28
17038,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,TP,TOA PAYOH,103.86106,1.33668,248,SBTP,25,47,1.88,22
17053,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,BL,BOON LAY,103.70223,1.3148,66,SBBL,32,77,2.41,45
17056,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,BP,BUKIT PANJANG,103.77304,1.36674,70,SBBP,20,43,2.15,23
17071,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,BT,BUKIT TIMAH,103.79069,1.32999,107,SBBT,28,56,2.00,28
17081,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,MP,MARINE PARADE,103.89627,1.30023,51,SBMP,29,70,2.41,41
17083,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,NT,NEWTON,103.83808,1.30866,61,SBNT,26,44,1.69,18
17086,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,OT,OUTRAM,103.84206,1.28286,82,SBOT,28,52,1.86,24
17095,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,PG,PUNGGOL,103.91004,1.40536,59,SBPG,20,61,3.05,41
17106,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,PL,PAYA LEBAR,103.91477,1.35939,72,SBPL,29,75,2.59,46
17109,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,SL,SELETAR,103.87709,1.41434,74,SBSL,16,47,2.94,31
17112,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,SR,SINGAPORE RIVER,103.84121,1.29011,47,SBSR,31,59,1.90,28
17116,2/2/18,6:00:00,SB,SEMBAWANG,103.81883,1.45575,WC,WESTERN WATER CATCHMENT,103.68972,1.38214,93,SBWC,28,73,2.61,45
17137,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,HG,HOUGANG,103.8898,1.36364,1377,SEHG,12,20,1.67,8
17161,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,PG,PUNGGOL,103.91004,1.40536,567,SEPG,9,27,3.00,18
17181,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,PR,PASIR RIS,103.9483,1.37862,383,SEPR,13,35,2.69,22
17204,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,SG,SERANGOON,103.86782,1.3652,702,SESG,13,35,2.69,22
17227,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,SL,SELETAR,103.87709,1.41434,109,SESL,9,40,4.44,31
17248,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,AM,ANG MO KIO,103.8421,1.38009,633,SEAM,14,42,3.00,28
17267,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,PL,PAYA LEBAR,103.91477,1.35939,150,SEPL,16,61,3.81,45
17286,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,BD,BEDOK,103.92841,1.32405,458,SEBD,20,57,2.85,37
17305,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,BM,BUKIT MERAH,103.82311,1.27548,645,SEBM,23,57,2.48,34
17324,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,CH,CHANGI,103.99782,1.35081,432,SECH,17,71,4.18,54
17343,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,DT,DOWNTOWN CORE,103.8543,1.28508,636,SEDT,20,48,2.40,28
17361,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,TM,TAMPINES,103.95422,1.34373,547,SETM,17,55,3.24,38
17379,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,BS,BISHAN,103.84042,1.35496,336,SEBS,16,45,2.81,29
17397,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,CL,CLEMENTI,103.76074,1.3176,147,SECL,28,62,2.21,34
17403,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,GL,GEYLANG,103.88953,1.3209,548,SEGL,21,43,2.05,22
17421,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,JE,JURONG EAST,103.73479,1.32044,215,SEJE,33,67,2.03,34
17432,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,JW,JURONG WEST,103.70487,1.3416,173,SEJW,37,79,2.14,42
17446,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,KL,KALLANG,103.86643,1.31033,439,SEKL,18,45,2.50,27
17464,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,NV,NOVENA,103.83531,1.32699,297,SENV,19,50,2.63,31
17479,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,OT,OUTRAM,103.84206,1.28286,192,SEOT,21,38,1.81,17
17494,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,PN,PIONEER,103.67299,1.31259,171,SEPN,27,66,2.44,39
17499,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,QT,QUEENSTOWN,103.78434,1.28916,589,SEQT,28,59,2.11,31
17513,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,SB,SEMBAWANG,103.81883,1.45575,151,SESB,24,59,2.46,35
17529,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,TP,TOA PAYOH,103.86106,1.33668,381,SETP,18,60,3.33,42
17547,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,TS,TUAS,103.63072,1.28389,194,SETS,44,134,3.05,90
17551,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,WD,WOODLANDS,103.78771,1.44068,197,SEWD,21,45,2.14,24
17569,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,YS,YISHUN,103.83756,1.41544,378,SEYS,19,52,2.74,33
17586,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,BK,BUKIT BATOK,103.75474,1.35565,92,SEBK,30,62,2.07,32
17593,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,BL,BOON LAY,103.70223,1.3148,88,SEBL,37,106,2.86,69
17595,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,BT,BUKIT TIMAH,103.79069,1.32999,116,SEBT,24,64,2.67,40
17606,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,CK,CHOA CHU KANG,103.74719,1.38555,57,SECK,30,70,2.33,40
17610,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,MP,MARINE PARADE,103.89627,1.30023,104,SEMP,19,59,3.11,40
17615,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,MU,MUSEUM,103.84671,1.29592,41,SEMU,21,39,1.86,18
17625,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,NT,NEWTON,103.83808,1.30866,73,SENT,20,47,2.35,27
17630,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,OR,ORCHARD,103.83358,1.30381,132,SEOR,19,44,2.32,25
17644,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,RC,ROCHOR,103.85325,1.30426,153,SERC,19,33,1.74,14
17660,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,SI,SOUTHERN ISLANDS,103.83581,1.24299,47,SESI,20,51,2.55,31
17664,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,SK,SUNGEI KADUT,103.75747,1.41807,62,SESK,22,75,3.41,53
17672,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,SR,SINGAPORE RIVER,103.84121,1.29011,74,SESR,24,45,1.88,21
17680,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,TN,TANGLIN,103.8175,1.30828,68,SETN,25,59,2.36,34
17684,2/2/18,6:00:00,SE,SENGKANG,103.8877,1.39127,WC,WESTERN WATER CATCHMENT,103.68972,1.38214,107,SEWC,35,96,2.74,61
17700,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,AM,ANG MO KIO,103.8421,1.38009,991,SGAM,11,29,2.64,18
17724,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,BS,BISHAN,103.84042,1.35496,369,SGBS,7,27,3.86,20
17747,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,HG,HOUGANG,103.8898,1.36364,834,SGHG,6,24,4.00,18
17771,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,SE,SENGKANG,103.8877,1.39127,246,SGSE,15,40,2.67,25
17795,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,TP,TOA PAYOH,103.86106,1.33668,481,SGTP,10,33,3.30,23
17815,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,GL,GEYLANG,103.88953,1.3209,317,SGGL,15,31,2.07,16
17833,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,BD,BEDOK,103.92841,1.32405,216,SGBD,16,47,2.94,31
17851,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,BM,BUKIT MERAH,103.82311,1.27548,338,SGBM,15,55,3.67,40
17869,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,BT,BUKIT TIMAH,103.79069,1.32999,126,SGBT,14,47,3.36,33
17886,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,CH,CHANGI,103.99782,1.35081,182,SGCH,19,82,4.32,63
17904,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,DT,DOWNTOWN CORE,103.8543,1.28508,516,SGDT,15,50,3.33,35
17922,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,KL,KALLANG,103.86643,1.31033,262,SGKL,12,35,2.92,23
17940,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,NV,NOVENA,103.83531,1.32699,255,SGNV,10,40,4.00,30
17958,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,QT,QUEENSTOWN,103.78434,1.28916,452,SGQT,20,48,2.40,28
17976,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,TM,TAMPINES,103.95422,1.34373,215,SGTM,19,55,2.89,36
17994,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,YS,YISHUN,103.83756,1.41544,207,SGYS,18,52,2.89,34
18011,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,BK,BUKIT BATOK,103.75474,1.35565,65,SGBK,21,58,2.76,37
18027,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,BL,BOON LAY,103.70223,1.3148,43,SGBL,29,90,3.10,61
18029,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,CK,CHOA CHU KANG,103.74719,1.38555,46,SGCK,26,69,2.65,43
18041,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,CL,CLEMENTI,103.76074,1.3176,55,SGCL,19,53,2.79,34
18054,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,JE,JURONG EAST,103.73479,1.32044,131,SGJE,24,58,2.42,34
18069,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,JW,JURONG WEST,103.70487,1.3416,101,SGJW,30,70,2.33,40
18086,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,MP,MARINE PARADE,103.89627,1.30023,66,SGMP,13,48,3.69,35
18100,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,MU,MUSEUM,103.84671,1.29592,41,SGMU,12,36,3.00,24
18111,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,NT,NEWTON,103.83808,1.30866,66,SGNT,11,45,4.09,34
18124,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,OR,ORCHARD,103.83358,1.30381,92,SGOR,11,41,3.73,30
18138,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,OT,OUTRAM,103.84206,1.28286,95,SGOT,13,36,2.77,23
18153,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,PG,PUNGGOL,103.91004,1.40536,77,SGPG,14,41,2.93,27
18170,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,PL,PAYA LEBAR,103.91477,1.35939,55,SGPL,12,55,4.58,43
18181,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,PN,PIONEER,103.67299,1.31259,85,SGPN,19,61,3.21,42
18184,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,PR,PASIR RIS,103.9483,1.37862,95,SGPR,18,49,2.72,31
18201,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,RC,ROCHOR,103.85325,1.30426,73,SGRC,10,30,3.00,20
18217,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,SB,SEMBAWANG,103.81883,1.45575,89,SGSB,22,50,2.27,28
18233,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,SL,SELETAR,103.87709,1.41434,45,SGSL,10,44,4.40,34
18243,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,SR,SINGAPORE RIVER,103.84121,1.29011,68,SGSR,16,43,2.69,27
18253,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,TN,TANGLIN,103.8175,1.30828,65,SGTN,16,56,3.50,40
18268,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,TS,TUAS,103.63072,1.28389,131,SGTS,39,116,2.97,77
18275,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,WC,WESTERN WATER CATCHMENT,103.68972,1.38214,73,SGWC,30,87,2.90,57
18280,2/2/18,6:00:00,SG,SERANGOON,103.86782,1.3652,WD,WOODLANDS,103.78771,1.44068,189,SGWD,19,57,3.00,38
18321,2/2/18,6:00:00,SI,SOUTHERN ISLANDS,103.83581,1.24299,BM,BUKIT MERAH,103.82311,1.27548,163,SIBM,10,32,3.20,22
18344,2/2/18,6:00:00,SI,SOUTHERN ISLANDS,103.83581,1.24299,QT,QUEENSTOWN,103.78434,1.28916,82,SIQT,15,48,3.20,33
18362,2/2/18,6:00:00,SI,SOUTHERN ISLANDS,103.83581,1.24299,CH,CHANGI,103.99782,1.35081,74,SICH,18,90,5.00,72
18378,2/2/18,6:00:00,SI,SOUTHERN ISLANDS,103.83581,1.24299,DT,DOWNTOWN CORE,103.8543,1.28508,63,SIDT,10,18,1.80,8
18528,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,CK,CHOA CHU KANG,103.74719,1.38555,383,SKCK,11,34,3.09,23
18551,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,WD,WOODLANDS,103.78771,1.44068,670,SKWD,11,32,2.91,21
18571,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,BP,BUKIT PANJANG,103.77304,1.36674,311,SKBP,8,27,3.38,19
18590,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,LK,LIM CHU KANG,103.71929,1.43064,81,SKLK,13,80,6.15,67
18609,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,BD,BEDOK,103.92841,1.32405,323,SKBD,28,76,2.71,48
18620,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,BK,BUKIT BATOK,103.75474,1.35565,201,SKBK,13,32,2.46,19
18637,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,BM,BUKIT MERAH,103.82311,1.27548,333,SKBM,26,53,2.04,27
18649,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,CH,CHANGI,103.99782,1.35081,594,SKCH,29,124,4.28,95
18655,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,DT,DOWNTOWN CORE,103.8543,1.28508,571,SKDT,27,70,2.59,43
18668,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,GL,GEYLANG,103.88953,1.3209,275,SKGL,27,70,2.59,43
18683,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,JW,JURONG WEST,103.70487,1.3416,269,SKJW,18,73,4.06,55
18700,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,KL,KALLANG,103.86643,1.31033,246,SKKL,23,68,2.96,45
18711,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,QT,QUEENSTOWN,103.78434,1.28916,451,SKQT,21,58,2.76,37
18723,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,SE,SENGKANG,103.8877,1.39127,234,SKSE,24,73,3.04,49
18730,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,TM,TAMPINES,103.95422,1.34373,244,SKTM,28,90,3.21,62
18739,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,TS,TUAS,103.63072,1.28389,227,SKTS,25,108,4.32,83
18751,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,YS,YISHUN,103.83756,1.41544,321,SKYS,18,40,2.22,22
18768,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,AM,ANG MO KIO,103.8421,1.38009,192,SKAM,19,56,2.95,37
18781,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,BS,BISHAN,103.84042,1.35496,150,SKBS,23,54,2.35,31
18785,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,BT,BUKIT TIMAH,103.79069,1.32999,194,SKBT,20,35,1.75,15
18792,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,CL,CLEMENTI,103.76074,1.3176,124,SKCL,16,51,3.19,35
18800,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,HG,HOUGANG,103.8898,1.36364,293,SKHG,26,68,2.62,42
18808,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,JE,JURONG EAST,103.73479,1.32044,190,SKJE,19,44,2.32,25
18823,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,NV,NOVENA,103.83531,1.32699,200,SKNV,18,57,3.17,39
18827,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,OR,ORCHARD,103.83358,1.30381,90,SKOR,24,58,2.42,34
18829,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,OT,OUTRAM,103.84206,1.28286,92,SKOT,29,61,2.10,32
18831,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,PG,PUNGGOL,103.91004,1.40536,147,SKPG,21,74,3.52,53
18836,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,PN,PIONEER,103.67299,1.31259,123,SKPN,25,48,1.92,23
18842,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,PR,PASIR RIS,103.9483,1.37862,134,SKPR,25,87,3.48,62
18845,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,RC,ROCHOR,103.85325,1.30426,124,SKRC,23,49,2.13,26
18854,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,RV,RIVER VALLEY,103.83397,1.29805,43,SKRV,25,69,2.76,44
18856,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,SB,SEMBAWANG,103.81883,1.45575,216,SKSB,15,37,2.47,22
18873,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,SG,SERANGOON,103.86782,1.3652,142,SKSG,21,73,3.48,52
18877,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,TN,TANGLIN,103.8175,1.30828,122,SKTN,21,62,2.95,41
18880,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,TP,TOA PAYOH,103.86106,1.33668,289,SKTP,20,71,3.55,51
18887,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,WC,WESTERN WATER CATCHMENT,103.68972,1.38214,96,SKWC,17,78,4.59,61
18904,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,BL,BOON LAY,103.70223,1.3148,76,SKBL,21,89,4.24,68
18906,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,MP,MARINE PARADE,103.89627,1.30023,97,SKMP,25,73,2.92,48
18908,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,PL,PAYA LEBAR,103.91477,1.35939,51,SKPL,29,95,3.28,66
18910,2/2/18,6:00:00,SK,SUNGEI KADUT,103.75747,1.41807,SL,SELETAR,103.87709,1.41434,41,SKSL,17,71,4.18,54
